msno,churn_proba,risk_tier,rank
3ZBf8qcvtWnflqYtavwNnBmlQKI28bVYSrJunkb/6Vs=,0.995941,high,6798
eTvzCGZhJgZdWrqxqedNkc/gNHEJq9VRbN1cmKyuYTE=,0.995941,high,6799
3yhpkEa2NZHupzKMFXaRYknTGLBjgszW4b/ojUdxcD0=,0.995937,high,6800
b4C2iz+Z9f1L8f4XS3uh80NF7EOnh2CT/T3aFZulqrw=,0.995932,high,6801
uZsNZKN9fqjzaDZ/dQzlJdxefWbGjIxRULv2ZxM2LgA=,0.995931,high,6802
/BI5U3zIiOLLs3lGObHRtbN3I92tfp4/Vc6Z0kqRQ8E=,0.995929,high,6803
+Y13ByesLo49lzYTPAoLJ5aBk9z3AKbKRzb3EL3Fi1c=,0.995926,high,6804
YMMGESsSjN1CfpX3Hb20KFjwj6jvYmoO0tsvKpyE3Jw=,0.995924,high,6805
wCBLjyX3nUOdnkZT/bGvf/c2ynJKKTem715aVMj48KY=,0.995921,high,6806
7JlBdotPkfuICqzw17LG8LExIwEE0dVOcnXuodeObrQ=,0.995918,high,6807
tylt3yr/+X5PShfP7gqmn0U9SiOWk5YrU7cZ8JMv8F4=,0.995918,high,6808
gd3kWD0O6xmYrZryCnT1MdWNwGHekbfmgNH8eP897o8=,0.995916,high,6809
6BMncaUorTnCKOsF+EkVDllGE4N6jt5yf6lnssDcklk=,0.995912,high,6810
7nmc1Xsiteez6S9c9315vkzK0aCjNu3vfx5J4vLL3wg=,0.995911,high,6811
jYHcQAXrIEUj5FoIwzFILKkwY6DoyVr6lk3JvVfMooI=,0.995909,high,6812
4OLqZx6Motx7u1Img4oFV+y/P3k2TuG2KClEXfN0b3M=,0.995907,high,6813
dE6Sg+YbqUT9mTzorvNuBcR3dPlCw5UOnI4IbmSVApE=,0.995905,high,6814
Vb/EMqye3Ba0PUdvFcB7DD5v0BIf8X9etfBPfvB832A=,0.995901,high,6815
vbmNocvb+/EBIXjJiSdMWNpIo8J6hah5f1DUbtjlaDU=,0.995899,high,6816
sDF6wRU62AoLyM662xqe3EPk0vHDN+hY/PMq8TBFsvs=,0.995896,high,6817
rnJRJcXpAXIIxvZEoQSCxCkHOZfGk9gHu5hFkWnfOAQ=,0.995888,high,6818
qjBx02zmqQhIlAmXDsXzaux8Du5RJxGNEK6OuAJOa54=,0.995888,high,6819
TSjbhXYqRiWs9FL3SVV4ck6daFFlbJ6pAy85oo8+Wcg=,0.995882,high,6820
i78mGOMnH25gYdGvXM9FX/oDX6P9yc1GaYp5bjh/t28=,0.995881,high,6821
A+QIEPoO5ORIQLfjB70Dz/+WmkcINdIGh/cxCIwFV/o=,0.99588,high,6822
au607VpgBctSZg3YrO7OjBwWoVH+6erRsT4vikpILjQ=,0.995878,high,6823
EyF7AbOjkilsmgjRLyHgMXt8/cmD3dFsizwX/XB4z/4=,0.995878,high,6824
x/SdLEVGxp7au082Q5DuYJDWhNTz06a3pBoDhqZ5Gwo=,0.995876,high,6825
EfcSg+QJJvYZxivWXSuz2K5UtsC7RrjW738SfZijyA4=,0.995873,high,6826
Jr/nLvRGuR1K5+zcOfcSM7SnLN/yQUBzoqSn/QclRzo=,0.995872,high,6827
XZBs+E+BTCXS4Kt8ohllwehaE2M1BIcxHDLv3unF2jI=,0.995869,high,6828
Eu++Btg0ZUpCfAlaah6mOsk23n+Um5jgAT+UT0S3Jwo=,0.995868,high,6829
YeAXKe1zJ8R5ZdlWympv5/PjD833ZZPcouMPdUjwVv0=,0.995867,high,6830
s+QaJtuImvdOA4AZP413DU3dIcrT8nFog7k6WmOuePY=,0.995864,high,6831
YSo4abcT290Gu2cJhVnYX4AcATgoanftLmwFi6dGJmU=,0.995863,high,6832
PHEJ1K8BM1PcOlhZsVCyayN5jwiVJq+9WRCuw498RDs=,0.995863,high,6833
Mt1DQlSlGyfRprRfs8xPBGy4On3RrdDnkNqQtMJbUto=,0.995863,high,6834
7+iVcktr+0GmfMAg1o/OqcigaJ/+wdM383WtJfSCJHE=,0.995862,high,6835
aM6Nkyw6sxsqpttXPyOGk2tXREboMh6rNbDU3hvE2PQ=,0.995859,high,6836
XnhaFsE5RHM0USP56CSJJmooGP81Xwv4QxZfvUFa8BM=,0.995858,high,6837
ULwEapnv3FZdvkb8L/dAvVF+W0S9JV7IEww1ZrZCrjw=,0.995857,high,6838
RLLuyBOMS5RnG/AVgJoM66OKI/a8EOWPXQaY3QLvZMI=,0.995854,high,6839
pyd997U8AymZM6+rJ/GmSrCCnkayl0d7PjNHxVaur9I=,0.995853,high,6840
JFBCMbQrEvRxDizpNaNs9ttdQXYqzqm/qe+/FueBPMg=,0.995849,high,6841
81L0ugn8AIbq3GQYdLyPgY0mlTEVYBNDIC4NMtWSkJ4=,0.995848,high,6842
zJpOMLAcIn4Wo36vu4nUvDuuoN0aPomcIzS84xCKgyI=,0.995847,high,6843
YrnGUQMFOUB6hhSRQ3iXLf+FLi2MJ0afQeTnWJBuU4M=,0.995841,high,6844
zc71bl0+BdI8NWoRdiaM0OuFPzM61ce+b8IZXV4+RR8=,0.995839,high,6845
DNOIGmvexPbkK/L4JomOUVzTW24JBcK/ldHBAmIbeZ0=,0.995834,high,6846
Ivt6Exg7o3fsU7nK8UFahwmOUgMQfUyOBQj4TQQGPrM=,0.995833,high,6847
3ud6snnrecbxLQL86Lo9i3TF/XcbNY3yZNR7lFzrqF4=,0.995833,high,6848
W+6O75eB6TEt116y+Nu8wPJJ7FKwBXfcHtwvsOH7Rrw=,0.995832,high,6849
iHELzcot9i4+Z0XkY0/TNoBCOuMN11gEso4YeEIzrCk=,0.99583,high,6850
R5vV7YQXqF10P1QfFrm1q//QiGzAlcUMU7Bk2t7qB8s=,0.995829,high,6851
aVw8dXrQHbqUDKfCe8K2ETmf6sZTpwGg2hv+JfhGfxc=,0.995829,high,6852
vjrLCVOR61FlrWRfgHRiEOnL9760q37bEbilu4ETOdY=,0.995829,high,6853
VEeUtKVNr5SDz9sSGU7l4yF9QmG1lo1QNL68m2BpjW4=,0.995827,high,6854
HhzYChJXuKeDDMgIMm/V/sYTbwwcgly+aU7DhCSh+8E=,0.995826,high,6855
68rfyRW2emdlKgm57AxKezCaGAfa0t3Xlsiy/LE3/Ik=,0.995824,high,6856
4iscNa8CgGUNiUW8Tj7xMMR1BPmrtFEbnM3TCQfbJkU=,0.995821,high,6857
t4qjH/FXd2sJA24ytCO8FDevCwCa45C6ZleRfBbsCMk=,0.995815,high,6858
wz4jTOrCFTZHSt3WoUNKx4S7f6FAt8XsWVuMjkbr3CY=,0.995813,high,6859
lH5d/K7A8yNOjwuV8zZdY/4WKOoTv9iahm37usPcD/A=,0.995813,high,6860
vIlpL2Pf+wmfKfQbyHXx7510suuv1lPgERBZHcyV9kQ=,0.995813,high,6861
wWx3RBg9Kw70N3K+sV8cgA82hJua/aQCPoektY5f1A0=,0.995808,high,6862
dPJwdO1/cfnrnMo7/7f9Oe1QCa8TTWc7hETBWQf31F8=,0.9958,high,6863
ZMEYqT5OiZNJ+Z69u6WxUwL0KG8Ammy1FEaiEZBjC9s=,0.995797,high,6864
LWMRjG1Yv173W2D5t5EhYqnR6ClQuJdAwqx6kbRLRVk=,0.995797,high,6865
bNcDLMWdUzJzvjjxTrBeUjGIOy0iqtcESO8M2fT2izY=,0.995796,high,6866
sQ37cazaSr/Xi11bVGI4o9i+bUa4+dSQ2M7C/JIAxV0=,0.995796,high,6867
QX5i6cX+AwtXHQO9ygKAYWJgYfgxqZuAs6iDhNw+Tgw=,0.995793,high,6868
OaJGi0rL/bijkfWIa26x9neivoIWAuIs+4Txu05q8kw=,0.99579,high,6869
vSwlcYLA4OcqifomO7mVv5eC3vqhTWC7nzneJ5X9HNg=,0.995789,high,6870
i2dJHCj0T4WMvfYtWtWT85zitNOEeCUlF+SAo0g7Ahs=,0.995787,high,6871
+XVyHR6Z91A6bflE0nTeV8Q/pSwZvySbDNsFS8tBOVs=,0.995784,high,6872
IRjJ6n3ti4Kui0bNTdOwyB1iEgml3Z3Dt6pVNOretsE=,0.995781,high,6873
kdDRiAZSLkX9oGGEWLiFbqBH2Ye7f7PWuEVvjh2TAW0=,0.99578,high,6874
+PZFcbEqlRf+DZyLQR8Dh5pbdww9z4ccLUI9GOK9320=,0.995778,high,6875
LGGiQaL1RGTgb9+BzkF9cOQQme+xQQRIvsceAyx6sG4=,0.995778,high,6876
aLGuuCvz1TY3s8SKd8u4UIfVZ6JWcdSgUu8AYaStlWU=,0.995776,high,6877
P++HmxLyguvZSVme03VWQgjTtKZw8kIoOCCreUE4Z9Y=,0.995771,high,6878
cTtzgvLnVAWQagaUojkXFqLqUt4eCMdt5TbX5Y3y4SI=,0.995771,high,6879
PbA4RiKGf8x9KA1dHNsnOAFzeTyWiRpRdWRM5F0Pr5A=,0.99577,high,6880
U0OCOC0me2L4/LFAsbPV0pmIqnPUFYwke79xWpRVkqI=,0.995769,high,6881
DuQDG14VIomp9QdAMftMhBkC0lL+GvatpoDhfabODT4=,0.995765,high,6882
qw5h8zX3NQdnzsXqVvZs8Kr2Xkp+co+5utHQPZqh2as=,0.995763,high,6883
BqdRyy/acLEwv63jawLhiC9yBzDttQzrglIohhOYMhU=,0.99576,high,6884
69mWZhum2ZydpjVxScLV8E1QnAMWLOf6G8Tjpk9JpM0=,0.995758,high,6885
fWeljHLmnKQZ7b2pqsNdUTOf3VA/b2VTZtAHCqI7cGM=,0.995757,high,6886
9ZT0SMa3W20HTUKVtmMafuA3CPYlJt2tRP2wL1MOZko=,0.995755,high,6887
z3a+dKodwX+Nsa2VAa5jDVLASBsUfFjPWhJjJL3vwRI=,0.995754,high,6888
C9NK/DGyJgKmx3YLx3O8StHNgHyCs4OvkcwxsvpT+X8=,0.995753,high,6889
kICkMU11x8A0SsAKUEesaI8VCtUZJneISsOo26ow4sU=,0.995753,high,6890
vFDe59ucmfsesRTVE2/xZpJQlEUb36P+z5BrYq4L8eE=,0.995745,high,6891
ykzF2VZUBVbZ1t9qtZ3DgMRWfJ8KSNR182pwhgghTOY=,0.995745,high,6892
QgNYAEiwP5Wfr3hMQCwPnEat2vnChVotgqS02DH7jGM=,0.99574,high,6893
sJ1/D/f3IPkTV10yx2Jvi7GIW69sCFc+aX+R+CvRWEE=,0.995739,high,6894
Wo+VZ+vgHcyPgi4HrSzCjeyYisvVZchn+2ZIF41Ha70=,0.995739,high,6895
PR3tNXHGFk3ZvkSF9WXiLLnCnlMSVNNYRsGXDMmlrxs=,0.995736,high,6896
BYrIExaT0uLmPY1MSbt7ncTopGjPCdqBbHE3E3gmkuU=,0.995735,high,6897
RYeLmQ94WO+5k26Z7LEX0Es0FuzfxJzLocQ3MJUNZlQ=,0.995734,high,6898
FAd+msY1pTP1eHC2s7NbNmfUIkhH5gkSI7BAr4EwwkY=,0.995733,high,6899
X6LlD6c0PaJYhwoN2m2OuAIl/x8kpmyRpmNbwT2lzZU=,0.995731,high,6900
/lapHHb6hRutkbb8WyoZihC+LjZDvju39i4zoARP3Qw=,0.995728,high,6901
OdqXih8uORXcgYLJONbOJL59BXR2Vz/mg/mlPzxoOHQ=,0.995722,high,6902
VKdnMj3Kl5RM22yeDIYt31y6fgo+WHgYaFGEcfvhmL8=,0.99572,high,6903
Y6WD2Q6jRN30N6EXO87SnUDhMe8e3+nloCh065MN0+o=,0.995717,high,6904
+tdgHWZbtGdrZHvAOpt6bGYZcr6CBPWHms2tYH1w8/c=,0.995716,high,6905
eMt8VIdlmCSJxSRV1mND9G9mod0PLq4x0JcHDVkv86g=,0.995711,high,6906
djLUr6RjrIknKGYXWixmixdwGZ8EDsC8VCh3/mgsoOY=,0.99571,high,6907
G7zjtpveBQTfYU+j8EHVNFy2GmyBSH3y4jK/XY9qAvA=,0.995708,high,6908
/RGI9J/0c4k2fqGFa8MR2Rt1kS/hG50FJFwD57cdyd0=,0.995706,high,6909
+9OkiwORBtlQtOzItLdKx9OnRVpitJ/z8hdnuMtuhuY=,0.995706,high,6910
CPKC7HXQLAHBZEH3ZonW/0eFfQG9wZalL38dVHaBEbE=,0.995705,high,6911
5vaFVqcXkreaWsksRpSvqkBQRH1sqDY89QWyYUmOzq4=,0.995704,high,6912
NbXEEaO5n6w3mzN0p12uIThD13KEDyr0zn6lGo6dmKI=,0.995704,high,6913
fLnSxZKBsliNu6Uq7/cudheIJcgf/CO4xM6CAeTSvwk=,0.995701,high,6914
ZqCl14WfqNkUE5uw8ZOqcO3/YDFa9qROgEsZr+9xZMw=,0.995699,high,6915
c9gLy4g57WS39BHu0P1Q/vA35DYn0J7eNGEYZ79ePmM=,0.995699,high,6916
0jdnyVd7nWfKUZBidg6SvuI9+Npny14OeF4B/S43Vfo=,0.995695,high,6917
s5Lg2d/LZliApfp4sgUSkDulDiQM6U1fW0M058oTSIE=,0.995695,high,6918
8ZDipkyoYnWySVxuQcLrggvtwdaJtbRgBTK+b42KsPg=,0.995694,high,6919
N2NVy2i/x4bZBte1f0Pwh11Ms18hCkO61qzWXoxZKw8=,0.995693,high,6920
+AVOzPvr14mlfDEQExxXKRO5Y7ZPdhoN3ZnxClyNZ4o=,0.995692,high,6921
f9+VMe13LrfH/iAjhRYkmb88WOT4tfmX7sNG6gYGw+s=,0.995692,high,6922
uFfDcDAc5ODAZmzIUbalY7GluXSqXlTDTt1V4n7DZvE=,0.995686,high,6923
fmCZVrzBeAKne3obCGb1oTkqf0lxHhwuP2hWA+ADrWQ=,0.995684,high,6924
IvJ2VhL2n1u0W8mmO/sDvg4Z4zhnrEGWKW+pwWR0XdQ=,0.995684,high,6925
4I7B3SZFVuABpMALyRhY5H6fTyJjhYkGfYDF53LgxUQ=,0.995682,high,6926
vndNtZuZdePriFJGVpxJ3yRa4TMpvFtrWCqc2PmthFA=,0.995672,high,6927
cpLY7WoshmCJwc7lIfGpySH8qEEYuDkTgob+HG18mFE=,0.995669,high,6928
Q5jBP8KAYQZ06iyvwRItvFTrq7w1UvZUrKkmBwt+XqI=,0.995667,high,6929
FeYpNJnxNTXf8U2Qt11MI6yGGi6N+FMlvB+yYXJA4vE=,0.995665,high,6930
HKDOiOZvYgCYSN4axtq/wNn5PDZAz6XKt+ufMkkCXj4=,0.995661,high,6931
+iAnHkd73fgCy38itSBwmZ57ywW07x3rlseBDA/1EIE=,0.995659,high,6932
WcVycHXlrelJEnP0Ks6/Em+B3JPl6qsWSgR7w+tTrs8=,0.995658,high,6933
Y1BC34FXCCPIzoinQUjVUuPV8AfBJnNqTDV1D+IjwYo=,0.995655,high,6934
KWuQqP6YR+Nfg51Q1T8/7vEHQtR+toQ3iSw3nX9HY40=,0.995651,high,6935
fdQvZ5zmNvRP3aVN3NN0lRh452LH+NFvhMjpNGEdPjg=,0.995651,high,6936
IdxiI7FtREZkLVje+E1lWbGhvjLvBs3V/xvdYzRM0bA=,0.99565,high,6937
sr8SpaOOulSodsf3lY9Yxr7tZq8wYSEMSSmWiTXa8rQ=,0.995649,high,6938
foZRaT2NPR8/6BbWPbxmGjdx3vTeAmaUR9F2wQOYYjU=,0.995649,high,6939
XxRb8GfFhKCoSlX541WS+SyXcqkVuVHwjHQ2o5Fwa1k=,0.995647,high,6940
+B/8uGDh69DFNa05Tuv7yeDICWWFDaSr88jY9TpYYIw=,0.995646,high,6941
VqcU5ocur4jjTLvML+8EmihVLvib099rqKHmXE3PFMQ=,0.995636,high,6942
5/xi+Is0+8fgrNDiljdTcPTtBZGXQG8V990oYgfQh1U=,0.995635,high,6943
NsYMS4xQnKdZl9iSDHOkZJB6S5gqFLrgmu4RYVCYI2w=,0.995632,high,6944
UHLaOmje/onBlCJvAmPkqTfe9zFFVIYQC4q8pD8BlMk=,0.995628,high,6945
SC8XXqt+//P/hRxC0/Pqg/B130NAZNgvSCr2xTfCS7U=,0.995622,high,6946
jVScWhFaMBA03Fzco1pY8P7YXfwEL93EzQZQHFJq7Wg=,0.995619,high,6947
gfLuDziVicm8lMkQipMEMp8SUT6ZGEm15Y75Ae/8Bv4=,0.995615,high,6948
p5eQuJ3FAap/4MJH/GGFrdHZ8Xx6ZzdqeXab0i/CrQ8=,0.99561,high,6949
ektLrFP1D8avpbBUYiXcao2OnwuDwb3v/Wfrw4QWnRY=,0.995608,high,6950
2I4+Ldlp7mq4VIoEGEHn3qBAth/4tklgBhrMxEw9BaY=,0.995607,high,6951
k+2Gj5mYHIzGQiWbDoclxh0j9/6eF4DuTV5yN0AaLSc=,0.995603,high,6952
UOwtnI+bSY5voMwTurrUuHYcbw5dn9WN0I3jDAUmIPE=,0.9956,high,6953
mSErrHErqwh+dWb9O1CJ46jCQVCVt2Nq5UsKKhDm0YY=,0.995599,high,6954
XdLXxmQ3iypCbqaCFQwHpCbJzOOuRZa3I39BHOyLHbY=,0.995582,high,6955
cFtAsU+VhO8IactSAWNQG7elyYoS4/btzcS6ULo5GFc=,0.995582,high,6956
O6liAC3HjAvdHNwV7meRbT8s8807LNNJ0ajasR5e4dY=,0.995581,high,6957
LIZycrZCfIc81knQUuYRvHrRStHj1WaqeaphHs044Ic=,0.995579,high,6958
UcYJ3X3n8fBB5ZCxFXqbqA+2NiBlVQqQA3EAFU/VW4E=,0.995577,high,6959
FzaaX3xty9rFNp/YMh590AxVL/fBx3fkPwuW70OI1F4=,0.995575,high,6960
sET8W0oMLNZuRWWx3O8RFeCdCSKxHpez/inj0Ym/i+E=,0.995571,high,6961
jGUHFW2XF29ugOs1CzKnUVjax4n41odeotHv+YUn9tw=,0.995564,high,6962
zKl6O6jl3JTVyaTTom2CA2o3CKeFosXPepFI5ec0DqE=,0.995564,high,6963
i8+WJtGid78/dssR+E2yM3jJiHNvy+Cejd0EbElpFXo=,0.995562,high,6964
2FlVrC/uKRj2t+FoQnxrg2NxqJ+ZRh4Tm/bex69QV/0=,0.995551,high,6965
51PFDnf3w1aKgrpTVTIpizMh6P31JEIH7NLvalC0/0A=,0.995543,high,6966
FeyoDz6fmSf7L0img9SiGj5/M7vTVuY3QNFSpUb9Cx4=,0.995537,high,6967
iRr6bkUeyoz8plCLKErmeM3MepU7lOMc2H2jLYYQW/8=,0.995536,high,6968
RVB86SGu6NygiqDhlQ8m8bZUqvgj5wH78SDeGvfDchM=,0.995534,high,6969
QWV2l+OQrui2Bk6M3TzImFHt1FMdS2QuRCFF2Uqgjfk=,0.995527,high,6970
IKkoz+Ba+s+ezR7jDhtoQ7tL0IVvCHbx7WbacZsWSk8=,0.995526,high,6971
y+CF+m+6dSc6M8SF5euy/E+Xv+BsdqK1Dgyuu147JLU=,0.995524,high,6972
tbF0JbMnQJaoXBOTgd6HbXobawlJzncx+AnsQloeyB8=,0.995524,high,6973
CGxlBN3cbDcLdTeW8ikH0otK//zm6cZOiGnRQy/uoTQ=,0.995519,high,6974
DCOnO4dPiC7zDlsikBpAoOZqpjDw29mC/oWiMoklo1A=,0.995519,high,6975
Jg7+v0u02J0gdP5GPW3h/fmmrKuoLI8b60BX7VagQNg=,0.995519,high,6976
gAu2dk4sZlKdwkpJildXT/s3EEwQX0+psrvlsLm0hqI=,0.995517,high,6977
ILAHGwepGVjK/YSYqaz8BQa3wRZGZ5Oih8yvt5JYp9c=,0.995513,high,6978
bxwpb5ff2Oqc+AR2uUJXLpvOsvexTWfpU7ElKiObIyU=,0.995511,high,6979
iEAw00sIpCLrts3Rj7pPPeWjkVaNSFxc4cFYMtvLCzI=,0.995506,high,6980
CWFjkWlJOHdI0d0tB2FzfhBRp8qgoKg7+iBuUWgzIDQ=,0.995499,high,6981
0WMEAF5ujgA4l3qA2yzqt9sk272YvRZVCRfAXgbslF4=,0.995493,high,6982
D09ZMh5C+8wVfAiYOGmftLoij3bQZL8ej5a3UpC7hTs=,0.99549,high,6983
Xz279bdTPpvlocI9QMz2+lkPFtoJ+617uBVJRwbFYXA=,0.995488,high,6984
rHGeRc+cljCaqNt1hVcf0sAJC18GcBehBaLdkX3Yzi8=,0.995488,high,6985
0vcNaAB0I6pywpHUSBoEZrY+rbiwhkZMLrHjudGJC/8=,0.995484,high,6986
z7cQgCHY6apkBitrhtKp7rfy9eY1PHEqOE79tcZtc8I=,0.995482,high,6987
y1NmZ6o6Fa2eaqTLffswwrSQIc1feoxP9l4wfX26Ars=,0.995481,high,6988
QoKXmmr4EvhJcfjUCku7cmkckt5wmhyCooX462vjMVs=,0.995476,high,6989
oQmFZ0fVyPUI344QXYHQbMDwUM+BS79QlMebkT5ggUQ=,0.995473,high,6990
wiX+clolO0X3hOxAFPQ4QNIug98V/1VM/lG+vcy571U=,0.995463,high,6991
BZwJOBecrPH68ZiiYPW83U+CeQN2R8rPGT/vfi1g2qk=,0.995462,high,6992
XSEZRRIbe+z6f6A6sC3H5cKChAStLG6dC1+BC2PqDNo=,0.995462,high,6993
2RDSK3d3mMbb16to8L4drUV0nm81dgZ0L4XFR4Z5pTY=,0.995457,high,6994
Wi9T814WtfENGm0vzxoHSbBmjMJOVb7UavhfPujFmSI=,0.995452,high,6995
jxrRjmpd/+R+fY8jwiez5ThxvRVY7/3x+H32JxCAGm0=,0.99545,high,6996
c7CA3sfu3+aQWXFiCRmo6DIyUBkRVfFdjGEwnkpeiE8=,0.995446,high,6997
lDOBP9zAAdwMmXaJaUi7sPCdUGZusWBgi1hrcU8ywaA=,0.995445,high,6998
+eAaWxrpifqepSK3YY0mgjgxX5oUhPaX3suJPicFFhs=,0.995443,high,6999
8CXQWkzu/LqU7nx0oh/hkPsOwveoAWrqd5HtFymOthA=,0.995441,high,7000
wogHkgoLLjLdob5X+2hIiA4FrqYdcvF/oIArmJze8fE=,0.995438,high,7001
uChWDZ++DDVFQHquyokXZB9omQ1Qlgoiwuqrjo6vRzI=,0.995436,high,7002
FBvP15XndnQAaoQyDVL1N/thyPulLsEplcRoghNhC3M=,0.995429,high,7003
TBseM3x59P93/pwg9ZWC7RVH6fOTcjBTwbsO8YIvxZY=,0.995428,high,7004
xGHRuDyeMxfdM/6Rj9prykZE1mgXlUA+UKYSRUvvvG0=,0.995425,high,7005
BETQsYWljln8PFiVLqqrAxNSh/AtpjxWilCJ9pF6J3g=,0.995423,high,7006
Yr4mStfO/JykJN0w4vOmHUFCdi4Hh8qGBSUENx7YMCE=,0.995423,high,7007
3ZppEimcUCum4Q/giAZo+jdOWwb181wm07GYgke9qHE=,0.99542,high,7008
p88MJM2hEvAurTblNznQg4CBjL8BPsP2voWx+n+l8+U=,0.995416,high,7009
zde6kG7fwcWINSOoIzzNUD8Jb1TfptjKkTpCQvdepTs=,0.995413,high,7010
/lLExTatzG6iEddzARqdZ7kiOu5zX8y0kpWbb4iRu2g=,0.995407,high,7011
q/dWDRsZkzyjlB2+MHC0Uj+mMWsaAo1RJI/ZN5F2SyM=,0.995406,high,7012
3f7MrN9pPiAb0VjDK0eHQD5w7Zj/jqZ/i2OrSlH5f/4=,0.995402,high,7013
xeDlQnYFcW29vdDVKCNqug34/fS0yu4bvQI+RM0jhRg=,0.995399,high,7014
e/E7xKmxZIPjsmEUUveWwwbkjV3zas2SKemXNOl8p+I=,0.995393,high,7015
yO4ql5BEsooPE448HnjTV/u9pYjGoltYKLDFiy0Hp3I=,0.995388,high,7016
ksyeiRkCmlP/S+trfZ2mz780FYe0VUrvbaQUDMs6IcQ=,0.99538,high,7017
iXpbjfUvck37itYytF07oPJ0gJyxxCqyQjflNMfax5o=,0.995373,high,7018
LJndcHYVcfN4/hY7TJppz28ykI9G4+IxMX//13J12iA=,0.995373,high,7019
LktmGFXiYjhhTC4+9MKHQqCly3jvujNN8n575vn+IBE=,0.995371,high,7020
G2H7EUsC52BsUa5tFoZ4ncu/P6t3TkZVDoxr/kFV7b4=,0.995369,high,7021
/ZXwgkYd+rIsq1Xqte65sXhuEFxqNPpbBOYY8bD7B9Q=,0.995367,high,7022
Ymnjsjv6x8aMG2YZoyXgsncDWkwNn3DtShOcXQx7luM=,0.995365,high,7023
4H+n8F5vjE7BUNI1E62AyX0MU/aS827B7Kgj9cg1BWk=,0.995359,high,7024
obwwMfwPVwPSBy9DsYpc1osjJL8k4Uy2zhEDWFTAnqs=,0.995353,high,7025
PT1SfZr8uVLXjRAUFWEcdEHTQ9sr1d1t/5PSJz3QFIQ=,0.995353,high,7026
aOOGHD5hkU/bUNZW2a7tlceSSpc7aEc3Ju4fRnHDBdA=,0.995352,high,7027
c3qIdxIBbH03FTNU5+NC/vQisMPAC5lAlhtYLnRdfRs=,0.995341,high,7028
ctFNcpN2KT40sQbXCwyjEu+Cucc8SBu14T55uCVXhJ4=,0.99534,high,7029
1YLUTxWANRyUFI4G+R9KD/V/To5iHph8NwdkSJutOig=,0.995338,high,7030
6ZK6dXVnLlz0E1PmXt8cXbMf6U1hy0DLcZTPTsoIL8Y=,0.995333,high,7031
PQC5YzY5Tp6XnR5zFPPHySFODtI7AnxITdcmY0GBlKQ=,0.995332,high,7032
KWFNppMTMjnFRM1Oa5+3XFsQBkn6kPibmkOjwOZ/TA4=,0.995331,high,7033
6/9/+MM6X6W6cbvmKsbeO5rSlzCR2gl18Orw82coMcE=,0.995331,high,7034
E4+UNOTnupkg9Wezu3rc/ydilXj3c73glaFBQTrQh04=,0.99533,high,7035
yrXyXBRjXA/LF9anrRAAz1Se/yVTOikPdmCcDuA2cqI=,0.995329,high,7036
reiJ5JVH0vCBFWktzjtpi8OcR/WoxjlYo2JqT9aFLzs=,0.995327,high,7037
MnTzRqvXN2ecJKhRAG0VGECbd19kZVEdhnA7tlDDW+Q=,0.995319,high,7038
mkx/f8ZGrOZh6Y87sNM51yNF5/X7UIu2wZ4kcLXoIZo=,0.995318,high,7039
j/I/AsUuWBRGfiS5Cnen1yH+gztMJIc1NuNH8KA082g=,0.995317,high,7040
fJ5uisSnD3OK9kW7dP75cAltkQHHjUIA90MkznrgbR0=,0.995317,high,7041
1OPY5PHufyUhm4Ia/b/s+m/UwBUUv39t1SfzamEFZ30=,0.995316,high,7042
4U7euWx6S58IYMZlidxYNrTmstKcuhrFYNnUo6QRxiU=,0.995308,high,7043
BRQikEATB4P1KcU26KGMXpa4/yA3bGbyX44F9daCXyM=,0.995302,high,7044
U62MwoHmdKL+ZPduWAvvcso7wtIVotmzsJoRB0akhC0=,0.995296,high,7045
MA8fL+shoriN0cyRGRkwPYGx1AX3NwaiyXWfwz2SjgQ=,0.995295,high,7046
/jvTDBcmnRPMDIOqkNeoSOx3TRd+Ly2LLas0mkMCMFs=,0.995275,high,7047
bYwwb+vWHW8UPkoREogGrCTvyPYtNBUyXmzflsdUZks=,0.995271,high,7048
wXP+cXlLCydlKEzo8MRp529Rr75gaOXzrrYz0NPIkJs=,0.995271,high,7049
99HqBEW1kgFtQJQmyaOK1NmA/mawj5WqpbZelDeXiWY=,0.995268,high,7050
l9qTWl2CKUDWJldCbMnaSFYAz53GjqAbreySU76YCKM=,0.995267,high,7051
BWGzgyrAAHV+7dwtxDLi/mKjxmoxccSxCqA6KXVtbcs=,0.995265,high,7052
TJVZDYATNDntx6NML8IwlN7aH+1ekBbL2GTqxp5XDGk=,0.995263,high,7053
OGKDrZQDB3yewZhoSd5qqvmG5A1GcNTYMexO95NlH+g=,0.995259,high,7054
1nltTBjEU/OSD5phc0DDyoa5FeSmdHGj58fjUzXrO8Y=,0.995252,high,7055
LlpYZnwcSBo5lZksT8u0nr2LjsRLOSfdBASVXsCuTc4=,0.99525,high,7056
Kg385Zyo555/sQTIViAOdfwLzETPMnC8bgqNOsISChY=,0.995249,high,7057
qBnopmFnMOLSebJrqBiPUPDV+is+5VNQp+z3KU3a3oM=,0.995247,high,7058
zFiQ5yvCwYUAIU2aJAro6353FB6rtyMSXcF/uD1ooL0=,0.995243,high,7059
5UT3Mtv/LrNUpNTc20GK74eV9uqJfjZLJ5I/AeD3pyk=,0.995239,high,7060
