msno,churn_proba,risk_tier,rank
efzkapcBNvk3Nh3g7f+M4ZtOnpp8eV+UPMalflAzmu0=,0.81239,high,45788
JDqhNuVz8XPO/ro/ZnGF2APca+Qy2o4I06Zw8ymsRAc=,0.812389,high,45789
/M0KwYISFgTYeZA85wzAabPwcWGAT8eIjeMQZwQPMaY=,0.812387,high,45790
9CFUuuImD4uQuN46svdbpipS/jFGQenhc9+C1gW8mCw=,0.812385,high,45791
tJEfL0d2vwieO4+VmjMTzmekqPWA9F5VofVGDcsEQKc=,0.812382,high,45792
2wb9UTNbH2iu/OAYxa28KnRGge0cMJl7EuifiOl2ddU=,0.812382,high,45793
lMumx/ZF88gKdayGxO5yHS/EdB6fD7RrMt2qwJdTZEM=,0.812381,high,45794
4z8S33gWIX7MSsQ+XlJJfUtvFuKxCc2ClmyLjg4USWc=,0.812366,high,45795
1OUEvzHYB36QnQEjA1Wt25vD6DI1b7BrJHfCrnrl/BI=,0.812357,high,45796
x4bisSsR6oasvTN+wg4Z7c9iwiOe76Es1xgZBQpcx9U=,0.812354,high,45797
C/yNSAGqnqsSjAIE6AGCVGC3edcvJz9lOfkSE+0SEb4=,0.812354,high,45798
53Lqh/EV6zpGl1QAv+7Wt6FK6za8SUO1vPD61ERcDSU=,0.812352,high,45799
1sQQ92FCNPT+IZ7oli05TkwyMDKqUU0DwFSbM8clv50=,0.812348,high,45800
bRTuexRoqmyPhwyLWoAJ+6XjgAICyuEDzNirCJN8dFE=,0.812327,high,45801
dZ+C2EBNksgpRjkd9iqgVSmQFEvYR5sZn8LsreDsyV8=,0.812325,high,45802
nVLX8eMvoPzgjLMOBX7Yz6wEBALY5+oKKT20839fp8E=,0.812323,high,45803
KapAxZ6XfxDks5oKSWkzj+P/xnHbOaJSBgagoWT9E5A=,0.81232,high,45804
DN2Lduwnvyz0Nk6X1ZdH30doLlgKXs06sXo6KxBEpgg=,0.812305,high,45805
xTQDhtKUHkZkOVTGjOMC53ePFiah2OHQcBhgXlZaYXU=,0.812294,high,45806
CGR3zyxW1pj7rfq7loBj669wYcHDBKF4Sg6oDql3c1E=,0.812286,high,45807
HNYJeNYOML14zVZTQaGED9Fd4ddCz4+9BKy+vPuQBE4=,0.812284,high,45808
sLmwGFE6aeBgiA67UnpZuqZjQ0pa5UQwdd7LfEAuNB8=,0.812282,high,45809
1eEmYgdo5UvCE3oE14nYsKR3KzMu/eTd1Y5QupeIxeU=,0.812282,high,45810
rpdQb7KSkvOvW4r4BdhsWerUXdrX8D7uocl8EEJVR0I=,0.812277,high,45811
37vd9zYq0B7TJ7MSJ3h451mqcTreetJb9J5b4Tu2y0E=,0.812269,high,45812
0qWgGKXfHT1h6b9rHHU1xi9tMKnSoUruMB12VmkxwPI=,0.812255,high,45813
+qo1EjlMVSarG3SprA9YakIO4f5ZZorWd8kxzd56kIY=,0.812253,high,45814
jBBIDeBZ8CyFUuh5FF8LmsgdlHN/jrx4sOCXKTfR/KM=,0.812239,high,45815
KY2jqNldNUJyUClgEPzQKavk7lBlX1tOufQNTY+eNVc=,0.812233,high,45816
e1t80Of/V4jshpuF17NaMVg4ZwpvJ3LoMpq8eNywjnU=,0.812217,high,45817
KT9bGDIoBE52+b6qmXMoJvdWhTCdArREQ/j278bFw5Y=,0.812215,high,45818
h/hY6vIokFk4t2cWvl8gSEaT4aMuxMvdo0rjhTGuh2o=,0.812212,high,45819
my8ZWvwwsaDVzb+RDTHsy4MlWhxVcW4zABUvOVE0b5Q=,0.812206,high,45820
X6xmoKCp61X1NZYftSGKAWuGcSvAUnju1C1HG93YV+k=,0.812199,high,45821
CWhBAo43mChFUcfFX9zJUTzoUGeJ/ZA3BAM4tlJd9G8=,0.812194,high,45822
aTViga3ibP38xFCmQbAEKAgB9g6Yuz+YJkz8LLJ4htM=,0.812186,high,45823
Wd8qtIWuyDwnZV/mV6unlNk59G/IC1JybBSCm7rcYsk=,0.81218,high,45824
Ll/bb4qTsPXluBPlOLQucZKO5Gnw1JbZ+pIJ/aWq5vc=,0.812175,high,45825
c5m8sY5P3hbxX/xmL3SBwdClOq1UvHq5N61NVxrmfB4=,0.812172,high,45826
s/x/tYK1EWA9XlU3dmKi72YGPA+BUcVvM66PPA32qAQ=,0.812154,high,45827
cjn8P4GMYgYptq/k0wKGKRIMZZFs2wef6B3p2Gv89LU=,0.812147,high,45828
Fhfg4Cw1oQBVBSCvYiCJ8OznI69BqjdGbP0+y68n2QA=,0.812146,high,45829
2R2E6H1KwZvfpVPLWkfK8Wzkmz9ESGAnPELHmf9jW2c=,0.812138,high,45830
KHIY9bYlNvdB4gog3plXvWRDTmOc/VT6BfKVPk4LwYA=,0.812123,high,45831
gtAie6JY1iwmqjbIAY+EvV9NGfoxerVP6N7pibtevLA=,0.812122,high,45832
td+535hSO8SSttOUnK7x63+7nAIaXFwBmLxeqwnnkB0=,0.812122,high,45833
zt5JveStCzMvICCL/JP0L3kyrOFF2KmLP6bgJ7eKatU=,0.812122,high,45834
HUJZgDif4VXeJeKE0cFIWOXNjBg7RpJnEHHm41nZfPo=,0.812118,high,45835
0X5aX75uZHFCjXnlMV17Xv8TYPpBG1JRam/mh9tXIC8=,0.812102,high,45836
rXded7eQpsN6kOrFv5hw5Q2KOpvCgo9BtinfkYNnAII=,0.812096,high,45837
pp9j7dFcNUL+GJZoGG5yggF0Iy/rXDYILqgFFV+G4Ok=,0.812093,high,45838
Uc4imVp+TdVQF3myuCniYrckyVkJPwIOBQrjuGywQEs=,0.812093,high,45839
QBYV3KWswI4dhh5Gw3aLeQwEzuterPXT2Mdt4bMoDlE=,0.812089,high,45840
VfJv27SAB6Z6yx0DKqtWxpYe1MrUalghlvIz6mRXA0o=,0.812085,high,45841
tz+nPkEFAPlCtrSaX5mEHk4SYc6qhtAC0q7/niff2SM=,0.812081,high,45842
E4YR/Ke0qWvSiVu1EyItX8h9uo3gYLcQRpyZ2XSZNEI=,0.812081,high,45843
axCwAT00QYeJNmXsHem0HjPhXMAPG9BeTNGizphxUm4=,0.81205,high,45844
YrLfaVec8hQ3jG6MOZXn4mB0MMqOjieAoLTk/a13cR4=,0.812035,high,45845
/8+7tc/Jf/y5uwwIfv1zrtVwS+9C+njcpvpIhttPJQc=,0.812033,high,45846
9QhKXIaOCvE+sMoD0PJQQAM3YUe98mpRHZXDczFXSis=,0.812032,high,45847
BiTwVrMXeuph455hwQbQkHXXvSSJG70DZ50qZCdRPmM=,0.811999,high,45848
Nn9cYPh9SRpppZKsLJ1RcTM0XgfE/49TAefhgDmgCmg=,0.811974,high,45849
wRq82xZaWPHZ8dAPWWnQ1PuGa69uVyAwpKg2MTBOEVI=,0.81197,high,45850
rtG3urKIbTICbvwxHYS3XnuLFOd8smQm8YYCkzcdTio=,0.811966,high,45851
iw4UJAEUTcglKLzIZBsy4tRClMVh1NS9AaTxtKJqMfQ=,0.811965,high,45852
/mwL4j4N9ZAFgDaAQ2K8QBdv/MsMQzHk3tGaGvsXQRM=,0.811961,high,45853
yEN2zZpU0KgvAPyBMI1dh38o9kbbVAWmhYh/WOlV3Fw=,0.81196,high,45854
GQuENBmTGXMGIDm/l2OL4GoHEOWVFNN9vBp5+JiId+Y=,0.811956,high,45855
mS7aXdbR9mvLP8cIT1448JOmaC0weC+AFrt8YI5lQo8=,0.81194,high,45856
DnutbUeVjb+hDiVoWq9km2PDFH4D+kwFyywDz2+96S0=,0.811938,high,45857
zUg+dghdbxevdEhsGIBrQ1WF+pTrRZCwOeumVKVNWuA=,0.811935,high,45858
ybVT7sBcUoc/JaoyRjlhQyP9JAA4DVIWSjwnpIg6km8=,0.811921,high,45859
xAOElkvp2CEZmgIaVur3k7Zr0wrxufEkcuBqwCw591M=,0.81192,high,45860
fgNvd8iAY1JTInFw7q0buKZBxot/awQza02rW4RwHzY=,0.811914,high,45861
TQEJfumMBO2UPuD0ZzmR6PNpQ5hSKz2jxwdrIMleqg4=,0.81191,high,45862
v5+QDcdBd5T+4p0LzYFBetkmbzuoix5xP1VEDxO4Zoo=,0.811903,high,45863
zqQEHSidfPIpeB1gfip8uvcu3po7QbQD45qitGkVKxk=,0.811894,high,45864
yDvrf2EhEkAs9mOgYP6NbyPTxulxKN/UQiVBvVRId+I=,0.811894,high,45865
0QIYywhxzHl+7LBwrHzWUQRpwsbcltXvfeoDScYBMeM=,0.811878,high,45866
4FeH24v00/DTQAIEAySPKAoF2maEtdM9XiAYbME4DXo=,0.811878,high,45867
KleMpRlRKRrjYOJKQAYjtyrIVsZrJum7WOWLQpmJRJY=,0.811867,high,45868
McScPezDHUwt2+6o161B2765Q3ATHi0ST0aFZnz/wo0=,0.811858,high,45869
5KJBXvWQqgbJiKdiVFv5ANyevRE+Q6XAUjE/CEJS+1k=,0.811821,high,45870
4QNzrBjjdKlZAb58nRJH7dC+0+7ZDL43mBlrFtHtn+Q=,0.81182,high,45871
3Nyb3fRuKl4Dcc3AaO6rffxNMLeJ+rCbW+1Un+9Z04c=,0.8118,high,45872
iMJASdpedtrs8XPmNEmxuAGnRPEeUol2GecVPA0kTHc=,0.811793,high,45873
Cc/EvFX/SdZFWOzzgCKRfpFl7ozXbyKF+ju4QBEAJJc=,0.81179,high,45874
0NJszNNE6leULbTks2ReWDfCeFntOJEaAgfmZFn8Aho=,0.811787,high,45875
m2IMg/8OUiyCe+Faah1oJ83kFJqPHUf8m0rQqtYwg3g=,0.811785,high,45876
60DBsAI/MbIK6xrKKqh2XoJrzQ9CEd6gX/doRdWoXec=,0.811784,high,45877
Px6NKcf8puU8ZA1IuqtnwBfji7kRgHCUS54Sk34Tn6A=,0.811783,high,45878
FaV6WTEvUsl+FbBHULUXCKUYC1IYP0B1f0/oyPHQPFU=,0.81178,high,45879
qNVpjONglXPgpMs19bDh5OZP0a3kQTJ9r52/bfkNjkg=,0.811779,high,45880
vZRAjKiREVIij7QVmqNu3M7ZWCOTJmDhCXbE0jkTb30=,0.811765,high,45881
B/6taNDHhXOF/LD7BSHZ6myE0Mr1B8YLpsqgezXm8Cw=,0.811759,high,45882
Z/PLWFvG6gsEgTzn00Hja4d65v5LN6T2mOydGj0RXNQ=,0.811756,high,45883
2zhZoSXBfdIiVAIJXdp1rcVyNX4XqR6qIioT7/977r8=,0.811751,high,45884
m1I13eWvuQjgexRHbryR5MfWb60WeGWX5a8g/Fv0JTI=,0.811748,high,45885
8KuEY/IE/m/d66+zNhjV7GsVZfXhmbJ/sBgyqCsMqrE=,0.811734,high,45886
FX/wKIfob6JH8/MDSDkCqSypIQJWlPkrjjUWNCr7sOw=,0.811728,high,45887
5SBE9GZ9tCzcpdrz7pfgxaWjDxQi28cA3bjYr9lG+pw=,0.811724,high,45888
EP0HVv9Xq5uPYdoCGdl2d8W0+uc01p39JVcKOcsq3/w=,0.811717,high,45889
Zv6Ini8zrnMWmpD3z+TLV+Quvjg04py2SZO+65g1GJc=,0.811712,high,45890
w+q86I5eydLWmnQe4hTQPu0Sb1AiOL/AFcsfkackzZ8=,0.811709,high,45891
9HWs3W43NJToctcWJVesPe1qAKAfpFy0JvPO9okuGN8=,0.811706,high,45892
HomuEq6rrLe0YHlZVsiorHmBOcvMs7ABN1wFh6nyKP0=,0.811706,high,45893
PB6oUHZw6j9ZpsOdh8MXIAOFUR29fhrcyOj80nn7Y5E=,0.811696,high,45894
D5M/TF4qv68HYSAUPI0hfpa2ur+CRwc0sr4/as9+5y8=,0.811692,high,45895
Z++cDGfEoeMJQA371fyuQ6N7n0Kg+4ELAbbBWkRJkU8=,0.811683,high,45896
dgdZlOr8wDJs0RpKE36l9WatdsmPFVkcC9k+A+0MbB0=,0.81166,high,45897
efZzc5RRlz98/OM0LL3Wx2hc/+xiDBRhiBQBqb4I2s0=,0.811646,high,45898
t74gjWSTnbxKY2czvo/7xsdd6yPorZPoJ+Yhsybni3I=,0.811643,high,45899
GXOOmtKOEI/GsD2RcdG1vGgUH4xkKYARXx27YojtYqk=,0.811627,high,45900
gQCcvGQUYSnK63s2EJq5ThhoXfKk5ekZuuzThq8Qs6w=,0.811611,high,45901
TN9yWIUIo4K+14OEA8ooMCL1RDks8+x2aPUhbAKXVcM=,0.811604,high,45902
zBUYLX9qEyFAziHjk+DqjQmFvwS/BFxFl2ypxaWup9c=,0.811602,high,45903
VaTqRq17w5TpC//glPIuKJOeCv6OdtJieV+3HmD9NSM=,0.811575,high,45904
fX6pHMMrL7hVI6dyPJNmywezUYyKhQXvK1/fgV9Ykzk=,0.811575,high,45905
tz8n9PC16xz5Rnd9Vbp1WyaucNleb0N+Bs7xalaUUEM=,0.811572,high,45906
YtX7wCV5bvCEsaUe9iigLNaX7Y4GGwJ38IUiqvAQVy8=,0.811557,high,45907
a8desfx0SAopmL16V1IhPY8hP3F8lBsvQlUO67QGjKA=,0.811552,high,45908
3N/l0qTA075BEQk+FZrCfaDrrg7cXt7dRFk2EvZCaEU=,0.811547,high,45909
7mQbR9gtwEeHBeKNKVAdnAANMrOffBaZsaQirhjZbGQ=,0.811542,high,45910
Iq9trLdjkCazM9RNEizsTZNy9TZuN74JpTPHPI34G5g=,0.811524,high,45911
Tyy9t4ffeuKhSardh1C9B/sjbPk5P5Wq+EeUUQESul4=,0.811506,high,45912
1nokfkhIvhdGJpODfiwUwgmHwUvyTePWsSmX+6JsA48=,0.811499,high,45913
OyfEYMgvXhKY+gD5Xeff1WYjDESWbwH6DOweQOtWuOo=,0.811499,high,45914
u7WwCK/ZCKEKRIC4GWfyEYX16Rt17iIwNY/9yVDxnBE=,0.811497,high,45915
X+CfKpJqCOIsSgpaHef0aXwqQVgBervvy1WRDeJKHO0=,0.811497,high,45916
jVU7DvIljrnl+2PdSmVEdVMXFPtt03iMgJAli986eUU=,0.811494,high,45917
fBSpwfL8dwjcA5g+oc7xApa/GsJtaI3B4vAMkjUG9L8=,0.81149,high,45918
gBJJ525bTYlxXanXfCSJarfP6vjGi7SSxoKLrkZZNKk=,0.811484,high,45919
WoRL/RAZ1aeW+dAIDbtvVpjAOtU4yFwyDOm7RbFIvas=,0.81147,high,45920
bBuE+s3XYxY71iTLdtGxJPX17gH4Iw6nZRYiczzuuzc=,0.811456,high,45921
uNEaq2/DoqqL05JaYvNhhBpI2TihGR/pPHV8jG0E4+k=,0.811451,high,45922
y5f8/ozMzJxdzACzyx6/ugR2P+0WS0VWcRIBHcd4wkc=,0.811451,high,45923
LtF/+PvlUlAinhEQMrDPm4ne30MKdga7i7Kp2GDWyFU=,0.811449,high,45924
839viE6jrB5/s19uUJTIezPDJp2W7thIyqMu8+T4xkY=,0.81144,high,45925
f0iyqdaGJ57SF8m7+YwEJhexvXnMHYToEBKOCcxv6Nw=,0.811429,high,45926
25NPEbuFl0q5MwpUr/cKEEBY+AC1YdE0UnNQbkMBafc=,0.811427,high,45927
SrD9QzNVpiOxy5ePkrTEairSLB+1PjPJK7Kr2gY6lb8=,0.811422,high,45928
6E80PE+8BSNhKZyX82VshF8eDqm/QgKKL9kiBeBskMY=,0.811408,high,45929
jXgx3Rhq+1weNrUdqDgC1Z28TzXC7qvddU0cnpmfQ7I=,0.811399,high,45930
I+DW7DdB+J9I4bdLj0+Pp5NkawqDBCwhrpEi1hdBbD0=,0.811372,high,45931
UWcTMoRZyDd6CgRo0K7NqTQ28MN5jjzsCp/GkmAvrTo=,0.811353,high,45932
9eMNg7bnpjKYaxIbe5b5kGniE/LUkSr1wKJtk87Tl5o=,0.811348,high,45933
D0ieWm0kkvB6N1NAAp8eLZWm2IYimWdHCFLTDQATP8o=,0.811346,high,45934
n1765JHnmOkEBv7W67IOqf7oC56gHLnMRhwwY3VzIHY=,0.811341,high,45935
8sqHRyluIoB/8fcPG/vi1pkaTDbFd4rB1jPufayup7g=,0.811341,high,45936
4+VQ0+dSHZjp71W3BAhm3QFpnwh0f2KEO0Z5AQ1jaYk=,0.811332,high,45937
zMXzSarkPgXFDQuc+Xs8zqRLPOkYHEiEkqoUI3ZYeRA=,0.811328,high,45938
Rkzmzei4TVQTCKiZ6UtwqrlbK/Kxl/g0NrazEP4Z/xU=,0.811326,high,45939
aH2lLcyWRYCQQEPaoNfL2RpMGTg4Gw7CZVCZbDiQZfo=,0.811326,high,45940
PQzCqv4OO31Z9iY/mzyVV1+jRAR2si91H3q3OCOXPEE=,0.811322,high,45941
POiAnpT7+1n8HMKss651Id1JcILFcMxH94NvU7Owdi4=,0.811322,high,45942
13V8ekorDOHTafJVS25wQeN/kk8PFsummRu3mwbgouU=,0.81132,high,45943
RJ9scIl+nQzbYrWg8c5YK/37vqT8IN0yOQLD5/FU0+M=,0.811311,high,45944
wyp+14eNOaeb2bN89RLYgKzKaenGmOQzwpHITX/xNm0=,0.81131,high,45945
WPDzx+2TtNNPnzU9ffsbPbo4bGTjN6951yZUVWs4rAg=,0.811302,high,45946
ltGog7JkSkOzJas+NAGl38AGqS3/jgLDCu2nZTlfojM=,0.811297,high,45947
I0SJW8g8Hr7TDJ5hnSmKk+1EZTqVEFF8eXsogaPwQ6Q=,0.811293,high,45948
U6m7IVom+zPJSVRlJXjqpfNBQLnV5miSbOqeK548Ntw=,0.811285,high,45949
Iww/FE2G7bEMScIpg7nB3u/ODbax6pM7iyKFQOgHzF8=,0.811266,high,45950
aGGJHANmC+mwrpYHxrcA2IQNaLc0bluRr0I/N3WGgzs=,0.811263,high,45951
PwBDeD9w1lmvEuiWa4i/eesVbsJ/kfZ25gavqG6Hjc4=,0.811257,high,45952
UL9OX8FzRKXoJm6nRThkmtKFVvKmHshHnwRl5GxcQio=,0.811243,high,45953
6HemZkiSlvozCCzaYpm7Z949msa+lBG8xKa+VpICz9w=,0.811242,high,45954
O1wnt9PudWJsHhbj4NMEOywdZpXCa+yzMecqU3l6zoA=,0.811234,high,45955
y24khE6vKJVqw10J8CfhRakYOG+wD0m9vF+QKUcKYhA=,0.811225,high,45956
ZxxJalFVkM2u3yoHy/8HfdwMGN+QblunH8f/oIKjHYk=,0.811222,high,45957
AqdiCQMyupRKnocT559Ibv6T9HX4E332pQEVrhCry98=,0.811221,high,45958
Ag41lDH5gGWjRFxN+N0HKk3lgve7/iRJ+RCPJVx9cwA=,0.811216,high,45959
VL73zuHVuQIp+JQ4ScVE//XKo7ZDzxOlbJ5dC6IWEno=,0.811215,high,45960
NFWSTDGjmoaNW4JOZApnhpYkux0qP1kFPltmvv0m6bE=,0.811215,high,45961
nT2nH1lXdfFu1uklE1OgXn4AlL3Dnk0XdHuBJSYyHiU=,0.811211,high,45962
OgRj3WzfNFm48GVL+nCsgCzxrriXU77btbthIVtE9To=,0.811206,high,45963
lBbuOWqmUDpMb1nbexmCL0Gpe33vluDLL8JWkkDmxTU=,0.8112,high,45964
Qr2vPfmOC4CEHwtsiVxNa5Gcp7prxoDSoewBwpYmv+w=,0.811199,high,45965
SY7QBCxGAwDBdh8Kouw7qscQlljYg3O+cVcQXPNcXC4=,0.811192,high,45966
jtTuU4o3aAZDhyFjrwUClgxVZbKxDH5dFgvqzFRtfDc=,0.811189,high,45967
T0DdOk/ey9aUxUUjZJd37FzDEL6lXXhF1qsbgIqDCV8=,0.811189,high,45968
NRuSeTnb7qQIMjSqoK/nA3KtIq8fhYs5ObbIyUTj+CU=,0.811182,high,45969
ZA81xJWF4ChS9410E9X7AeoaUy9hnRidB2M1QMBCKpo=,0.811159,high,45970
b2WnvQ4D45BeSYLXcFf7VIy8n3NNNPba8+T2cQ/V82o=,0.81115,high,45971
147vAzojW+XRYsX71JDpxeI43xHHd96U5bAGtqKfjhQ=,0.81113,high,45972
s8jHCDu9UIJchanywSxgrZA6R6tVDdDR0KK28qNpGp4=,0.811123,high,45973
MoXWbaTPLkGyTG1pa1E079Ty3jCIJHrMUEqVTPn8/54=,0.811118,high,45974
NTNi2q+leSTtecw1mtUdZF3FDr6DSm9AypfwXbsKRpM=,0.811115,high,45975
jnWgicPK7DtLk8pC1LyWDNd0iH2hToQV0kuHrKn3XTY=,0.811101,high,45976
HGgtI7jzzgmPOXKDFk+erux8Kr535kVQ4RBtZfpJsUM=,0.811089,high,45977
tij7yc5DgZTZXkslpH5Ki/bTcR2goMMPQPhvEKgjQc4=,0.811075,high,45978
x8fJlbahPMwp3hAFdLg3vc7ZvSMEYamWDOIarHHxPgw=,0.811068,high,45979
Hbt5wiWkXt4RK1R3l/j0UHiEyJn5Ow/95AKtPB6vUEI=,0.811057,high,45980
PSaCf4L05l8cq9KCc4kdMjREuxqIT4nGSG8V/7pDdDU=,0.811052,high,45981
N0vmKf6M6GvHoVi2WdGePVF3UAYmfZIQsNaa9KeHqGc=,0.811048,high,45982
KtdsFx/JgRUd+3UbvI8viCfjn9WlSkdH8hYojSCGoRE=,0.811034,high,45983
fLR5Jlpt5H5n0gy09S0MhNCgbI2EDyUwldmOgBUgPjU=,0.811032,high,45984
l4diaA/+e1S2mW/swfDXwI06vL9TOUKOe78i6uZkKXQ=,0.811027,high,45985
fdMzxu59VPDTe1iYAx2524S8MuODCRLFhd+cCSJ8FDo=,0.811019,high,45986
l5aafkrud7nLDviQMzUE69f6EcI6zlWf+UKY0wBhlXk=,0.811019,high,45987
lsJW9mfqunbdP9js0HYVVtQE715ZLjmBKkE4bRKMQFU=,0.811018,high,45988
GsftyFq7PhWXItB2onBRf2/35VwyaQcCEZBCL6lI2w8=,0.811015,high,45989
zz9ASQOwdu9Xz9zrbgDkTHqN0bHRqrRJ7xSR7SiUZ24=,0.811013,high,45990
yUAud4iLof6kS3U3FssgJotKR6LSid/Vj9cGHodOkHI=,0.811011,high,45991
D8pLrynyrGzaYrzcGFXL0XZB9zmk519FGyavYhFHQYQ=,0.811011,high,45992
mpzMjAHjLIMj3G2ZjFKWsK7bkRI1/KetkdXrl+akRww=,0.81101,high,45993
i4QLf+cKca7jWBraLidT4dmz0l2YH8Ax7i0pCTOz9GU=,0.810989,high,45994
9x64nGxZeCX5N257nbz6PY2QWQ8gGMZwqLGqEwe8MLc=,0.810985,high,45995
j4GXFE90c+Eq2zV3jdNIgLDVZlEQJ4Yd7BhCS85WRuM=,0.81098,high,45996
Lb5+mcfpyYZcJlavKn9twS+lsifaSvFA54ztVHiXTSo=,0.810973,high,45997
l21FEOZbcnFROu/BMpVWY5um0IRw655CUA7gvxqNPf0=,0.810969,high,45998
T3AfTlB9/K073o3UYuwMPsgKQMJq9vC+CuRmegWX2aY=,0.810967,high,45999
cYV9lt5HNPQo3mgJpPtejak0pcYxyWF1Vcgx5+2uR+M=,0.810964,high,46000
HIavJ12sEmU9bSjv2q8ByCzm9QM0TkJqp51Souw2/FI=,0.81096,high,46001
BcdN8YuzyRSId9MeXi8+WWcCGQpQG3AfGmg7QrzitgQ=,0.810956,high,46002
qfY1VPF6BH79cru1SrxGsRkZv/lKJfdBzMAdTdcdwOU=,0.810951,high,46003
iArtDHyFF3uPJwoyAWCy/CPc+q8CBYZ/uNPq6v0Ef9M=,0.810946,high,46004
m86rV/L4n8aYjD9KthaE9VJJHhuYcxxDZUjdXxtFpVI=,0.810935,high,46005
a3Lfn13MnfBF6PGGw8rxOXYbDbRxiUMKeWwLSSjUUxA=,0.810932,high,46006
AK56ppgvsiCOmaW13wwl6N10SNM3ss34xYkQrn08i2Q=,0.810931,high,46007
8RagEQ16bqAB+x6Cyi8P6yEKafi7oWk0k1tIQY9DVhk=,0.810913,high,46008
j2dCdQzgSz4aUN8+tvAXKw46z9B3YRYFEDQ0OnJZ5Kk=,0.810912,high,46009
fePrMy92MAf0ve4tVqtzmukka6ejE9ING3lBtKI8L0o=,0.810901,high,46010
l2UJRxnMu5/LTOhGOW1/GLDXK86Xmge7G8p9g2+kk3g=,0.8109,high,46011
9TUBZ2qF7Q1DLClEYmNEy4mC+y5lLHI6kqp0Tx001Vs=,0.810895,high,46012
qNkecb+xjqnByMmy/RgS0zG1N5UQ+HhQrIoHd2NM7k8=,0.810889,high,46013
0+jyVfJepqGj3N65ihswbtoPBjV5+qgmL9CK+SeEFsM=,0.81088,high,46014
WXyEtls47FIBR35Z/s6T1Pi7w/hU634WzO0fS54Dc2E=,0.810874,high,46015
RMqngcSDm2g4xCZ2esI3qVvSGFaUl3gcoFD3RbF7sAE=,0.810871,high,46016
4rhFH4+OLwj4lsHn/wutv9ENqu2JWnifa15/PO6zzaQ=,0.810859,high,46017
Us1NsSvin7R1xUznbeF1Ou0WnoNY1A7rS2NpFjk8bPg=,0.810859,high,46018
PQzYmAMvlsek3EVBUdnt/0l5HcTT1DCo+R9X4CK1IsE=,0.81085,high,46019
CeUaPnlBm/St+BDTiKGTC353LUED6YCZfHnlu6WTves=,0.810836,high,46020
P5+D82ZU31L8RIZ3KNHbnq3GC9xUoHpu9hOaoxAgqN8=,0.810836,high,46021
gL3Qq7wmY5kGEXv4Y23rnnfinc+166bfHIgV/uHeWH8=,0.810821,high,46022
Neln5fQ9kOxBOM9WH+BNaYGCN1CjSBHq2ZYdXhiZqbk=,0.810816,high,46023
f9Derc87MZGS7XyOmIjdnAfQ73RXUlZKwVEKD7H9uUo=,0.810806,high,46024
rvixFePseGFv5SCOkF7v2DTr0AwFMCtn3yTnm4ncy9I=,0.810803,high,46025
eoWZLEAM96XMRbSjrvxvQEPcP1r1HfXo7Y8rxrUbWlA=,0.810787,high,46026
+hmmJeS2EbI80km1u9dbOHH/iNLiovQBqa3giW3Zm8Y=,0.81078,high,46027
Gm2iml0xp6rGp9qCoubJyjHZbZqcfKxejhHkj6KhhzI=,0.810778,high,46028
1IA+yn+xq0+3wmXs5PxQzrxxKcJNQhYrUVewDsy0+GE=,0.810777,high,46029
8m+oVUIhDuDN5Tu00vRYQfzrkHemnRDzjAyIk6HGfX4=,0.810773,high,46030
/cq2ovuWOBN1W8L2Ge6uwaqgz4F9NNbyKqV++k8XO5U=,0.810772,high,46031
0NKZOaUp2JBypP2HY4cvqCB6fS3vgMJ79/0gphEDOAc=,0.810764,high,46032
Y/nsaWsvvscyg+ubrOlFO5TsGdgCnmhaxuH5UP22lqU=,0.810764,high,46033
VlP6mz32C9uYyPtHwajVumJXvdBMoLj+/7KG2ZCC088=,0.810756,high,46034
5wvbHjIY9vAARXRg82rOSUqfZlHLqJN88I8W8bwsiSc=,0.810751,high,46035
4tZ9xHAmR6Y/4GdlfTJWaeNK/eECo/umr0G/iVbuibo=,0.810749,high,46036
SyLaS8aKa5c6kQ27CkVcjQr2RU8L0aBpBT2lgnr8NTI=,0.810748,high,46037
CDWEWGXqvCJSTRmuY5CZnultheBRWLxV/NvS999F2pY=,0.810745,high,46038
WFNeg2gD3QzQBw95a/pUg/MMcWFt/jPyM4BflTMAU1w=,0.810736,high,46039
zbA88blY/Er4wAEbl8yJamBqtiaR7Xamk9jm+X9Nszc=,0.81073,high,46040
3isYVTbdcpn6lo7THR7QKm/y0jmWN6pNahjThJLxBBQ=,0.810722,high,46041
bbhaHJD62Be74djTCJ41d+ZXOMBShPXqmBwF+Qkmgos=,0.810713,high,46042
iD6mtP0NvFu8kfacLHzXx97n7e8KDYJAp6Y9F6FM5TM=,0.810708,high,46043
gGhqWPhZR0Tk5z00048HhzlLiSJgxior9jDtNtQ1yck=,0.810708,high,46044
oDjPyMXq8YKeH8trxYBL8g7WnQYbmrv60njZsNZ9whA=,0.810704,high,46045
f/jeJchpsI2Rim4KNkpAiNX6zCvSKw1eQFExlbngK/o=,0.810697,high,46046
PFf8YY1RmzRZo6NxX5WkpPhpfMOBcZzMmqa+V5fkm4M=,0.810697,high,46047
gSeq2j/mGVFp5iQtzJvqQ8UHzuITjONroVis7jTX46E=,0.810681,high,46048
iQb4198qmaA0GU+4nhd5fVu0FeuOl57+lXAqRtbowko=,0.810679,high,46049
O4a4FyZ2js3IQQCMqsClRw9NUFI0YcCGGd/tKRxNxww=,0.810671,high,46050
